8405146514601012008 2
840514651460203200910
8405147514701011997 7
8405147514702022013 2
8405148514801012001 2
8405148514801022001 2
8405148514802032005 2
8405149514901011989 2
8405149514901021989 2
8405150515001012010 1
8405151515101012017 1
8405151515102022013 1
8405151515103032013 4
840515251520101      
840515251520103      
8405153515301012017 4
8405153515305052004 1
8405154515401012004 2
8405154515401022004 2
8405155515501011993 1
8405155515502022012 4
840515651560101      
840515651560202      
8405157515701011994 2
8405157515701021994 2
8405158515801012007 1
8405158515801022007 1
8405159515901011988 1
8405160516001012012 2
8405160516002022011 1
8405161516102022007 4
8405162516201012004 2
8405162516202022002 1
8405163516301011985 2
8405164516401011973 2
8405164516402022000 7
8405164516402032000 7
8405165516502022003 1
8405165516503031996 1
8405166516601011998 2
8405166516601021998 2
8405166516601031998 2
8405167516701011988 4
8405167516702022007 2
8405168516801011993 2
8405168516801021993 4
8405169516901021990 1
8405170517001012014 2
8405170517001032014 2
8405171517101012010 2
8405171517102022008 1
8405172517202022007 2
8405173517301021999 2
8405174517401011984 1
8405174517401021984 1
8405174517403042002 4
8405174517403052002 4
8405174517405072018 1
840517551750101      
840517551750202      
840517551750203      
8405176517601012001 1
8405176517602022004 1
8405176517603032017 9
8405177517701012007 2
8405178517801011992 2
8405179517901011987 4
8405179517901021987 4
840518051800101201899
8405181518101012008 4
8405181518101022008 4
8405182518201012009 2
8405182518201022009 2
8405183518301011996 4
8405183518302022008 1
8405184518401011998 2
8405184518402022000 1
8405185518501012017 1
8405185518502022000 1
8405186518601012002 2
8405186518602022005 2
8405187518701019999 4
8405187518702021985 2
8405188518801011994 1
8405188518801021994 1
8405188518802031989 1
8405188518803042012 7
8405189518901012011 2
8405189518901022011 2
8405190519001012005 2
8405190519001022005 2
8405190519002032005 2
8405191519102022012 1
8405192519201011992 5
840519251920602      
8405193519301011991 4
8405193519302022001 9
8405194519401011992 4
8405194519402022017 1
8405195519501012017 1
8405195519501022017 1
8405196519601012017 1
8405196519601022017 1
8405197519701012012 2
8405197519701022012 2
8405198519801012000 4
8405199519901011998 4
8405199519902022013 2
840520052000101      
840520052000102      
840520152010101      
8405202520201012003 1
8405202520201022003 1
8405203520301011994 3
840520452040101      
840520452040102      
8405205520501012012 4
8405205520501022007 4
8405205520502031994 3
8405206520601011991 1
8405206520601021991 1
8405207520702022006 4
8405209520902012006 1
8405209520904022016 1
8405210521001011982 1
8405210521002021974 4
8405211521101012004 2
8405212521201011988 4
8405212521201021988 7
8405212521202032006 2
8405213521301012007 1
8405213521301022007 1
8405214521401012006 4
840521552150101201699
8405215521502022017 4
8405216521601011987 1
8405217521701012002 2
8405217521702022000 4
8405218521801012018 2
8405218521802022003 2
8405219521901012013 1
8405219521902022016 1
8405220522001012018 4
8405220522002022010 4
8405222522201012004 9
8405223522301011992 7
8405223522301021992 4
8405224522401012013 1
8405224522402021979 1
8405225522501012001 2
8405225522501022001 2
840522652260202      
8405227522701012005 4
8405227522702022015 4
8405228522801021996 4
8405229522901012010 2
8405229522901022010 4
8405230523001012008 5
8405231523101012010 4
8405231523101022010 4
8405231523101042010 4
8405231523102032008 3
8405231523103052017 3
8405231523104062017 3
8405232523202022013 7
8405233523301012012 1
8405233523301022012 1
8405234523401012011 4
8405234523402021973 4
8405234523403032007 2
8405235523501012003 5
8405235523502022008 5
840523552350303200110
8405236523601012011 1
840523652360202201499
8405237523701012016 1
8405237523702022001 2
8405238523801022004 4
840523952390101      
8405239523902021991 4
8405240524001011988 4
8405240524001021988 4
8405240524001031988 1
8405240524002041989 1
8405241524101011988 3
8405241524102022003 4
8405242524201012012 2
8405243524301012017 2
8405243524302022010 4
8405244524401012002 4
8405244524402022011 1
8405245524501022008 2
8405246524601012001 4
8405246524602021992 2
8405247524701011993 2
8405247524701021993 2
8405248524805012008 1
8405248524807029999 1
8405248524808039999 1
8405249524901011981 4
8405249524901029999 4
8405250525001012010 1
8405250525002022004 1
8405251525102031974 1
8405251525103042002 1
8405252525201011989 4
8405252525202022010 7
840525252520303      
8405253525301012005 1
8405253525301022005 4
8405255525501012016 4
8405256525601022009 2
8405257525702022014 4
8405257525703032013 1
8405258525801011995 2
8405258525801021995 7
8405259525901011988 4
8405259525902022012 2
8405260526001011999 4
8405261526101011995 4
8405261526102022012 2
8405262526201012003 4
8405262526201022003 4
8405263526301012017 1
8405264526401012015 4
8405265526501012001 1
8405265526501022001 1
8405265526502032004 1
840526552650304201010
8405266526601012011 9
8405266526602022014 4
8405267526701011996 2
8405268526802022013 1
8405269526901012007 4
8405269526902022006 9
8405270527001012003 1
8405271527101012008 2
8405271527103032007 2
8405272527201012014 9
8405272527201022014 9
8405273527301011994 7
8405273527302022004 4
8405274527401012015 4
8405274527402022017 2
8405275527501012003 1
840527552750202      
840527552750303      
8405276527602021997 1
8405277527701011998 4
8405277527701021998 4
8405278527801011999 1
8405278527802022013 2
8405279527901012005 1
8405279527902021984 4
